customer_id,transaction_id,transaction_amount,region,transaction_mode,transaction_date,is_fraudulent
787,c31f18d4-24e8-4098-965c-9e23984f127c,4910.78,East Asia,Online Banking,2024-03-04 08:29:34,False
104,078937d1-3ba9-447f-b2b9-70f702beedc5,3979.4,Southeast Asia,Mobile Wallet,2023-12-31 14:20:09,True
121,8cbb7715-d92f-402a-be19-ec35c3975c47,488.1,North America,Bank Transfer,2023-08-06 18:54:47,False
1438,7383e40d-e526-4404-b0f3-223794937216,1210.18,Baltic States,Credit Card,2023-12-26 16:22:03,False
584,e8bf32d5-192b-4fd4-8b6f-fbcc1278b278,194.98,Western Europe,Online Banking,2024-01-12 17:05:56,False
1171,e3a91377-8105-41d6-8f27-0fe5cf16ed16,2374.15,North America,Online Banking,2025-02-10 23:19:03,False
472,f74d25a8-fc31-4e8d-be4a-4694d7f69d04,4785.76,Central Asia,Mobile Wallet,2024-05-16 20:35:14,True
822,10f277b4-01b6-4f92-b5e2-8d57cc65698d,299.88,South Asia,Bank Transfer,2024-02-21 15:58:27,False
831,6bf97d17-78e9-4e01-930f-4dc0820f7c83,1342.45,Southeast Asia,Online Banking,2023-12-12 13:38:52,False
1221,2e541e98-8897-468c-8f8b-90a261219297,2966.37,North Africa,UPI,2024-08-28 15:53:01,False
1651,c6a2231a-bb21-4f8d-87e3-768edff533bd,701.26,Central America,Credit Card,2023-09-20 06:59:58,False
388,cdbdf6f2-29d4-4c5d-9d41-0a1fd849ef01,642.65,Central Asia,Online Banking,2025-01-31 14:05:20,False
242,dbc72ecc-ae30-4c12-be0d-96acbafe5301,19735.15,Oceania,UPI,2024-04-21 20:00:19,False
527,3a31adfb-675c-479a-ac05-a4d58ece26f0,4567.93,Baltic States,Online Banking,2024-08-06 05:17:02,False
861,c3c027cc-8d58-4f3e-a6a2-23bffcdedf50,3469.28,Sub-Saharan Africa,Bank Transfer,2024-07-11 10:34:27,False
1205,803d1133-7e1e-4881-b97a-be2d43cef3cc,2881.9,Baltic States,Bank Transfer,2024-10-01 08:31:50,False
713,9cfbecaf-97ae-4fb1-9aae-312939d72e68,3292.97,Central Asia,Cryptocurrency,2025-05-21 00:31:20,True
235,4edee889-2feb-401b-a7d5-be17de69d842,32558.39,Western Europe,UPI,2025-02-07 04:29:21,False
997,500a11a5-31cd-4bc2-8c16-09e735b3d100,1016.23,Scandinavia,Credit Card,2025-06-30 16:18:04,False
389,ca185e99-e087-4ee8-98d3-92c89863d8e2,3795.7,Balkans,Mobile Wallet,2024-01-21 05:03:48,True
1725,c05d9dcc-bdce-49e7-8eef-0d84d0f28397,474.29,Caribbean,Debit Card,2024-08-05 03:34:46,False
313,fccc05fb-e228-4a5f-bb62-6034599b18b1,3187.36,Sub-Saharan Africa,Online Banking,2025-04-06 08:13:59,False
1232,5b31c5df-56e4-4d31-9e3b-79939a4e457b,1211.7,North America,UPI,2023-10-02 23:01:03,False
780,32d8344a-4c20-4edf-8b0f-3a0627c99121,2493.16,Scandinavia,Online Banking,2024-02-28 12:45:00,False
18,d7c4a26f-b039-434b-9386-fd74c00af410,3497.07,East Asia,Bank Transfer,2024-03-28 07:53:39,False
1447,feb28eea-ded2-4626-90f0-0fb9e68de58e,2895.35,Antarctica,Debit Card,2025-03-05 20:00:09,False
695,998b67c8-52e5-4156-bff9-387e08d0c288,684.28,North America,Cryptocurrency,2024-04-30 11:22:07,True
1114,36d9b28f-d36c-4a01-96f2-be1edbda3b27,149.99,Western Europe,Cryptocurrency,2024-08-05 14:21:04,True
1444,d4adc15e-fe07-4365-a640-fad24b2942fd,4486.44,Scandinavia,UPI,2023-12-12 08:57:51,False
411,5aa45bbc-18a5-48e8-abc6-5306c136d88b,652.42,Middle East,Mobile Wallet,2024-01-01 07:54:01,True
846,fb3578d3-1b66-480a-a2ee-17c166a8894e,4060.17,Sub-Saharan Africa,Cryptocurrency,2023-10-30 22:02:05,True
1676,8a1c1e59-2a50-4675-bf25-21ff7af1ebe9,2910.71,Eastern Europe,Credit Card,2025-07-31 17:28:53,True
1404,ec84bd40-96fb-41e8-8ef6-72e4302141e2,2782.06,South America,UPI,2023-09-02 03:59:20,False
1179,161b1578-cf7e-472f-84d0-467a68f4182b,1374.13,Baltic States,Online Banking,2023-09-20 22:56:34,False
1191,2fa01c29-a733-4198-b6d6-1f2472dfd14d,3444.74,North America,Cryptocurrency,2024-12-12 01:41:47,False
181,dcc1b178-5d4c-4b32-a988-18d30a3752cd,3767.06,Southeast Asia,Debit Card,2023-10-31 21:10:37,False
1109,2f92cf46-ed33-4831-b6c8-c5e96b6611d6,32305.49,North Africa,UPI,2025-07-30 07:31:05,True
280,c9108876-800a-455a-954f-78dabefdd414,49719.2,Antarctica,Credit Card,2024-06-16 13:41:19,False
386,04f71d1c-74c8-47f8-9680-6d3e1e2fafc7,4651.63,Antarctica,Debit Card,2025-03-21 01:43:14,False
1527,721b72fc-db5b-45e2-b624-d683404f6f24,3888.21,South Asia,Credit Card,2024-07-12 10:13:23,False
1124,d47222ac-1413-4e33-a33d-8ac449936e93,4335.64,Caribbean,Mobile Wallet,2025-04-15 11:07:41,False
711,b08a73c6-07e2-4cf8-8b6b-dc9926fc62e3,4914.31,Southeast Asia,Debit Card,2023-12-03 06:37:54,True
1377,5cce0cbb-b182-4ef7-b9d8-90f3750c6c4d,4818.7,Southeast Asia,Bank Transfer,2024-03-26 06:02:00,False
237,e8c11353-c0d1-4e8d-8e71-c16759417679,4014.59,East Asia,Debit Card,2024-01-16 05:12:24,False
185,323618ff-0e73-4ed1-8129-bd4b03eefaec,20971.69,Oceania,Cryptocurrency,2024-04-08 18:47:41,True
1066,f6ceb6bb-b7f8-4041-8d0c-8563973e40ed,4694.85,Central Asia,Online Banking,2025-07-13 12:39:31,False
1854,76d32704-4b8c-40b8-8d81-0342f3b7739a,4073.45,North Africa,Cryptocurrency,2024-10-01 09:03:56,False
1297,036c7d6c-0e10-4dca-9b13-773af7273a46,20401.89,Balkans,UPI,2024-02-03 15:47:34,False
1903,19f38743-1235-46af-b9ed-5e98aaefb1d0,4786.9,Scandinavia,UPI,2025-07-02 17:30:08,False
1913,7d6a23ce-2954-43ed-a676-87d24961c7fd,2902.15,Eastern Europe,Cryptocurrency,2024-08-07 22:14:55,False
418,4ecf14fe-a59e-4643-aa26-8c05acffd18d,4976.11,South America,Debit Card,2024-09-21 22:39:16,False
610,50fb80e8-32bd-4f42-9b4b-ea01b5f9bee1,3252.62,Southeast Asia,Debit Card,2023-10-24 01:23:33,False
179,30f7b72a-2ac8-4ff2-82ef-f8ef37453082,5370.31,South Asia,UPI,2023-09-14 12:09:20,False
1445,436a07d5-c216-45df-a6dc-f91b80431189,3848.68,East Asia,Debit Card,2025-04-05 08:03:56,False
1738,a4e68a64-d7df-454b-8207-eab95c0b663a,501.13,Sub-Saharan Africa,Cryptocurrency,2025-04-10 05:46:03,True
980,f6ea5645-07d1-4912-acf9-d6ddef22ecab,1759.66,Eastern Europe,UPI,2025-07-12 12:14:45,False
745,3d7b0273-1e65-482a-bb60-40ccc5173ccd,3994.99,Antarctica,Bank Transfer,2024-04-09 08:16:15,False
18,2593280f-3c0c-4006-a9ec-6e7223bbde33,473.43,North America,Online Banking,2023-12-15 10:58:40,False
1631,2cad99ed-a6d0-4e20-844a-d57fc80cb7a6,3612.24,Baltic States,Online Banking,2024-12-12 21:39:43,False
607,79e3feb1-c63a-4e8a-8af1-4719878de1a0,2178.76,East Asia,Bank Transfer,2025-01-16 16:10:47,False
604,d9d6c043-4ddf-4195-ab2a-5140874ec030,227.03,Southeast Asia,Debit Card,2024-10-15 01:40:14,True
1708,d68ffc8e-9748-4f60-b15a-a24101c439de,4992.23,Western Europe,Bank Transfer,2025-03-18 05:06:11,False
768,fb5c037c-665a-4947-a627-f5e4a79d26ee,142.59,Caribbean,Bank Transfer,2024-09-20 10:28:34,False
1784,aeae48a1-1633-4123-975a-7685786c7511,1936.53,North Africa,Online Banking,2024-02-16 15:30:06,False
338,c592dc84-6bbd-40c5-ba13-58536f7565ce,1177.04,Oceania,Mobile Wallet,2024-10-08 20:08:06,False
118,a1efc277-4a46-4a23-8333-00c7b8152ce5,3593.48,South America,Bank Transfer,2023-09-18 11:36:27,False
921,0e83077a-b0f2-46d3-a59d-b229496fdc93,1797.42,South America,Online Banking,2024-03-10 21:19:19,False
1078,e2958b32-d246-435c-8f9d-8bc5f0e58646,4140.77,South America,UPI,2024-12-29 13:26:50,False
558,24217bc4-b242-40eb-88d0-7a840c01f2ed,42690.48,Central America,Credit Card,2025-04-18 01:40:14,False
1242,8a490e4f-0c5b-48dc-a5c8-50545090e507,472.23,Sub-Saharan Africa,Mobile Wallet,2023-12-23 01:39:18,True
777,3b006f0b-174b-4bb8-b9a6-9c1b2fc46ca3,1467.61,South America,Online Banking,2023-08-18 04:36:52,False
882,aa3c931e-d53a-4c85-a5ec-ed2ff8da7048,3822.04,East Asia,Credit Card,2024-12-03 06:45:12,False
1007,f7ccf889-9321-4ec6-83e4-afe750ce7287,663.65,North America,Mobile Wallet,2023-11-06 21:02:06,False
1257,fb81fa7c-d8a1-4552-9193-23f251e26733,3617.9,South America,Cryptocurrency,2025-03-26 22:53:23,False
440,6e05a6dd-c73d-477e-8750-eb40153ea861,4407.76,East Asia,Debit Card,2023-08-24 19:43:14,False
36,c62cf27d-93e9-4ac1-bd01-c0945e2c20d2,1503.11,North Africa,Credit Card,2025-07-26 06:58:16,False
1003,a311d773-a9a5-4467-87c0-055821dc8670,3960.63,Central Asia,Online Banking,2024-08-10 11:26:32,True
708,68b2b665-461e-4c1b-b2d0-632cc032c130,1716.82,South Asia,Bank Transfer,2023-10-01 23:35:52,False
330,d26bb26a-ed2c-4588-aec9-e8d5a7d6bb5e,559.33,Central Asia,Mobile Wallet,2025-01-22 23:23:39,False
761,17a017a5-3e85-454e-b9c1-f209f4d2af42,1670.1,Western Europe,Bank Transfer,2024-12-05 08:05:39,False
1697,ec2936bd-5ee9-43d1-ae70-f068fa0e5663,3006.03,South America,Debit Card,2023-11-30 17:02:53,False
1166,37ad3ff9-50b0-4be6-a5dc-5111b166fd4d,1214.81,Western Europe,Online Banking,2024-10-26 00:28:19,False
1111,1caa7811-cf2f-44d0-9a4a-35f5e14ba5d3,4826.69,Middle East,Cryptocurrency,2024-08-24 18:27:02,True
125,b4585fe4-b2f7-4fd8-ad62-4868151e588a,359.81,Central Asia,Bank Transfer,2023-11-08 11:10:39,False
190,fff0929c-071e-4275-a050-0252bdad6d8e,3159.66,South Asia,Debit Card,2025-04-08 22:19:17,False
1452,86705d08-b406-4d6a-9583-3121fee91d0d,2285.67,South America,Debit Card,2023-11-14 14:52:38,False
1777,c99d36f8-b9be-42bc-9830-c1711587a684,1639.78,Antarctica,Debit Card,2024-02-17 01:13:13,False
1426,5e4ce32c-aa0a-485b-b0c1-5f961f1c74e2,4428.88,North America,Cryptocurrency,2023-12-04 08:06:11,True
803,cccafa36-b251-42bf-98dc-87aea195d795,1368.87,Oceania,Cryptocurrency,2025-03-29 11:29:29,True
1100,7bbd0af7-1828-4c7e-af69-8efd7f475f17,4523.39,Central Asia,Cryptocurrency,2024-02-23 04:30:54,True
284,8600afbe-c420-48da-a4ce-33307accc0f9,3516.23,Southeast Asia,Online Banking,2023-12-14 16:41:07,False
1235,267c1adc-34ab-48b9-b55a-c06943d24302,3285.68,South America,Cryptocurrency,2025-06-16 07:50:54,True
614,265fbdff-ff0e-473e-8143-529a9b149885,3590.06,Central America,UPI,2023-09-22 03:48:30,False
593,06299db7-5f4b-4eeb-babb-576814db7a14,3601.14,South Asia,Cryptocurrency,2024-05-20 14:52:38,True
351,7fc2efb5-f1fa-471b-997c-bc3b99ba89ee,4489.92,Central America,Cryptocurrency,2025-02-25 04:44:49,False
1357,38cbb204-505b-4143-8f96-e950cc1e9ea6,3475.72,Middle East,Debit Card,2023-11-02 15:11:53,True
853,8f5b04f9-91e7-4d8a-acee-216e675a9397,4267.66,Antarctica,Credit Card,2025-01-11 06:17:05,False
1857,36f8460d-6f1e-4a2a-9238-5d98f23ef00f,877.06,Eastern Europe,Bank Transfer,2025-07-17 12:02:49,False
287,ddb32c96-50a8-42c9-a83c-c2cc056736a9,4180.62,Western Europe,Bank Transfer,2025-06-05 19:42:30,False
1563,92adb21c-633a-475a-bcc6-bfffe1d9aab2,2754.92,South America,Debit Card,2024-01-31 13:55:11,False
1894,35d23bb2-74c4-4f7c-861a-de4d7fa22532,4676.57,Central America,Credit Card,2024-02-27 01:36:13,False
1514,0b6f8c3e-8667-4fe5-bdf5-d4a7231c1a22,3733.44,Western Europe,Cryptocurrency,2024-06-17 20:51:26,False
1612,51008e17-6b44-4a73-a224-4fe4aac9c953,2235.22,North Africa,UPI,2023-11-05 20:36:03,False
30,e0424246-5a14-4fb2-9578-626e15c5fb05,1747.7,Oceania,Bank Transfer,2024-06-01 01:38:10,False
785,23909d28-8095-42a5-b138-6a37312465f4,4271.87,Oceania,Mobile Wallet,2023-08-11 02:11:57,True
1772,7e52ce88-7d30-4e56-b567-ed4c434338b7,3829.85,South Asia,Mobile Wallet,2025-06-04 11:43:49,True
1569,4a542bed-2cc2-4d7b-9375-b3a35dd81560,4974.0,Oceania,Mobile Wallet,2024-07-16 06:31:19,True
533,36b81f7f-0ec4-43b2-a432-f0c1087f3a1c,1260.51,Middle East,Cryptocurrency,2025-03-21 23:41:05,True
1672,04d445f8-159c-4196-8461-8447d712f348,4280.52,Scandinavia,Bank Transfer,2025-02-17 16:04:22,False
1249,2f91b36c-7a3f-4060-b11f-6f1f29a097ff,68.39,Central Asia,Online Banking,2023-12-05 03:32:56,False
1813,84478191-346a-4dfb-bf73-07c40d92d032,3556.23,Antarctica,UPI,2024-12-07 20:39:27,False
1014,3122cb3d-30e0-49b7-965f-c4c2081b5092,116.38,South Asia,Mobile Wallet,2024-01-19 23:13:43,False
1362,ccaae3ca-507d-4767-8a83-8ce8decb6ca7,230.74,East Asia,Bank Transfer,2023-09-05 17:22:14,False
268,19a417fc-6bc0-4233-b747-890d83f08bb6,3844.93,Antarctica,Mobile Wallet,2024-11-13 00:12:33,False
1959,a0c86951-1307-4664-864d-e1c8204a9d81,4760.23,Antarctica,Online Banking,2024-03-07 19:30:51,False
1043,bee69c91-0cb7-4126-8524-53a40c5dbb83,955.4,East Asia,Cryptocurrency,2024-06-23 01:59:17,True
400,6135192f-6ed1-42bb-af00-6754d976c498,3254.71,South Asia,Cryptocurrency,2024-05-31 07:07:31,True
525,2c486538-4de8-419a-89ff-d7adb98f2ef8,197.91,Scandinavia,UPI,2024-04-03 06:00:33,False
1196,ed0a6e1c-928f-4af4-ad56-f870c04ed5b6,3419.97,Balkans,Credit Card,2023-10-12 16:26:31,False
614,e9877679-4b1f-43c2-aa56-cfd6b743041a,3906.17,Balkans,Debit Card,2025-06-02 05:01:08,False
1379,6cc69fe9-c18c-428d-81ce-9db4883531f3,3219.26,Oceania,UPI,2025-05-22 01:01:02,True
336,a812ddcf-520e-4aa2-8a5c-fd57c535be59,796.84,Southeast Asia,Cryptocurrency,2024-06-15 22:41:48,False
731,8803bca2-bdfd-4a78-b9c5-b1563392d5cd,647.04,North America,Online Banking,2025-07-03 08:03:32,False
465,10094af8-d8e8-4498-adc5-3ab8e24d5357,3118.67,North Africa,Cryptocurrency,2023-10-05 20:43:41,False
1895,597e3e60-bac9-48c9-831d-cffb84549b57,4263.32,Western Europe,Debit Card,2024-12-18 12:50:15,True
981,4cac9ce9-07ed-4f46-9e0c-b615f195f9fe,240.66,Central Asia,Debit Card,2023-09-16 04:16:03,False
1146,1d569e33-8178-41fd-a40b-e4d98dacf699,2822.4,Scandinavia,Online Banking,2023-12-27 19:12:20,False
922,2a9219fa-c641-4a3a-9268-89dfb17011e9,19135.3,Sub-Saharan Africa,Debit Card,2023-11-16 08:09:34,False
297,00c76154-6647-4883-ad86-dda8d6a7f1d9,92.33,Central Asia,Mobile Wallet,2023-12-04 10:44:36,True
793,02044864-ee4b-4849-ada6-2d9cda724ce5,3016.35,Central Asia,Bank Transfer,2024-10-07 18:15:17,False
57,190484bf-4cc2-445e-9fcd-45a3817e549d,2184.74,Baltic States,Bank Transfer,2025-07-25 02:39:08,False
1705,45532905-5557-4b57-8c89-00cd71b153ca,3060.46,East Asia,Credit Card,2024-07-06 20:33:04,False
144,ebb380cd-b289-45e6-9cb7-7d6158eadd53,4747.67,Balkans,Bank Transfer,2024-09-10 05:53:41,False
1425,81e5e803-da1f-44f1-a189-9a786aeddada,3612.01,Central America,Online Banking,2024-08-13 11:58:41,False
381,b9357e0b-dfe5-4ab6-abfb-f9d8b78fc4e0,2134.55,Scandinavia,Credit Card,2025-02-17 07:29:51,False
369,a55deddc-ae0f-4085-873d-7d8782c7269f,3317.78,Balkans,Cryptocurrency,2025-07-17 05:11:24,True
257,029ea904-aff3-435e-a17b-6cf5a555922b,2734.46,Sub-Saharan Africa,Bank Transfer,2024-09-05 03:14:21,True
215,ced9e88a-33e8-4d40-8a3c-60f7b531d152,4378.44,Sub-Saharan Africa,Debit Card,2024-10-25 05:27:11,False
1830,b7fa3b23-d020-4ac4-a8cf-bc27d843dd0f,312.56,Central Asia,Online Banking,2024-08-12 02:13:07,False
599,b5dd399b-f5e7-4e75-bf5e-4e18de59b29f,370.61,Antarctica,UPI,2024-03-04 15:38:48,False
1177,b81aa790-ab1f-485a-bcf8-45484d0dc746,4275.04,Oceania,Bank Transfer,2025-04-01 00:10:15,False
118,4c67d9da-e252-4d97-b954-59176dbdc7c6,20737.24,Scandinavia,UPI,2024-03-12 08:19:23,False
64,0c9e5c5b-f038-4e77-b8f6-fb26b1c88568,1879.63,Oceania,UPI,2025-04-02 15:24:41,False
1621,04a6b393-c10b-491a-9f60-a10916d87627,4348.48,Eastern Europe,Online Banking,2025-03-13 09:55:45,False
1456,7d6a9909-ad20-4d51-bbbb-a9b555bc849a,2472.09,Sub-Saharan Africa,Bank Transfer,2024-09-18 02:37:17,False
1026,b30d182d-4fd4-43be-8179-1a1636236f05,3832.73,Baltic States,Bank Transfer,2023-12-03 15:43:34,False
391,aebe6a16-b549-4b7b-aa98-e10adca6324e,3375.6,Middle East,Mobile Wallet,2025-02-28 09:17:57,True
1068,8f603479-ab91-4e6a-b7ca-6dde097f6c7c,2278.78,North Africa,Mobile Wallet,2024-02-29 23:22:38,True
673,3744676b-f0fd-49b1-bd7f-d7a14dfbd327,3756.1,Central Asia,Mobile Wallet,2024-03-04 02:58:56,False
606,1977d2a7-0bc3-4a6b-83bd-d344b9822e6a,1848.04,Baltic States,UPI,2023-11-11 06:53:06,False
1494,71dfbb6c-b12d-4f03-a8b1-ecad82edd046,4882.34,Balkans,Cryptocurrency,2025-05-28 23:29:34,True
1537,ad52857d-9836-41bf-bb30-2d7ada0fbf55,2419.86,Antarctica,Bank Transfer,2024-04-19 14:50:04,False
451,e652ae1b-8d39-438e-8aca-224834386cdd,4626.41,Baltic States,Bank Transfer,2024-09-08 02:53:49,False
1948,f3fc60fd-de1f-4419-94f9-61c45d71b4ba,40545.09,Balkans,Credit Card,2025-03-07 18:27:41,False
703,c49c0ff6-7e65-4ef2-95e2-d5599f941e61,670.16,Balkans,Online Banking,2024-07-26 09:03:48,False
1286,731335aa-7a18-450c-860c-bb58e87f8191,884.29,South Asia,Debit Card,2023-11-17 00:42:12,False
1064,7e8033e9-b861-46c5-a42b-86770ad2e465,4493.42,Oceania,UPI,2024-08-18 19:08:13,False
963,50178296-e999-4c90-ad3d-63e7d2232cbf,3939.93,East Asia,UPI,2024-10-19 03:37:12,True
1854,aade75fd-795c-49ac-8823-6573e2e647f7,3351.71,Southeast Asia,Online Banking,2025-05-24 19:41:03,False
1463,d77aa5fa-20b6-4f34-916a-24ac2e99e646,2385.29,North Africa,Online Banking,2024-04-23 12:13:44,False
666,238a48b9-0d37-46c8-a54b-279f5b080dbe,4444.28,South America,Mobile Wallet,2024-07-01 14:39:40,True
451,3aa5c9c9-8d54-4bb6-afd0-269dc6c25de6,3370.11,Scandinavia,Credit Card,2025-06-23 21:02:12,False
160,975929f4-c117-4094-b9a4-3c5dea8ad62c,660.23,Central America,Online Banking,2023-12-29 07:02:29,False
1933,27eaca57-4da9-4811-8a62-7263de801eba,3947.71,South America,Cryptocurrency,2024-04-02 16:19:17,True
1074,17b5580c-8845-44b7-8fdd-dda2283a6590,4687.99,East Asia,Online Banking,2025-01-30 05:47:07,False
213,62007dc6-a2b4-4748-92b0-acc7be7c738d,4532.02,East Asia,UPI,2024-09-23 23:24:55,False
150,baa3c4db-b980-4807-b765-8a57e0ac4722,696.45,Caribbean,Cryptocurrency,2024-04-27 11:23:51,True
810,c8e12ad1-7d36-4565-b967-3de9f2f1afc2,4510.63,Western Europe,Debit Card,2024-06-17 15:08:32,False
1408,2aeb4743-dc03-47f1-9db1-041d67ba5e7b,2698.54,Middle East,Bank Transfer,2023-11-22 10:44:14,True
868,918a681a-f1e1-4074-9ba0-12c6acdd8c83,436.59,Middle East,Credit Card,2024-08-27 18:46:18,False
818,465351fe-df4a-4415-9b51-bbf019638356,9324.97,North America,Cryptocurrency,2024-03-12 20:29:24,False
1158,4a1cfec8-1ce1-42b0-891a-e7ccd1ca6ee1,2714.66,South America,Mobile Wallet,2024-04-16 11:39:01,True
1941,8cdca8b3-9d0e-4710-9699-94868ca4f50b,2391.33,North America,Bank Transfer,2024-08-13 22:51:36,False
1467,3b2adddb-f0d1-40a4-8ad1-b66e480bf666,395.91,Baltic States,Debit Card,2024-06-15 16:16:40,False
359,88993e48-8c5e-4101-9acc-d6b359521464,1267.96,Western Europe,Mobile Wallet,2024-10-28 12:38:10,True
1894,398a7327-e462-46cf-84ce-739dd0fc5892,3337.29,Oceania,Debit Card,2025-06-10 09:26:16,False
1314,76bf006e-2916-4128-aa73-a1077e218a1c,3730.12,Balkans,Mobile Wallet,2025-03-04 09:22:07,False
957,e8c31ff7-4e26-4246-beb0-e866a0191841,627.35,Balkans,UPI,2024-03-05 15:23:46,False
284,b95c117c-8da1-48fe-89ee-fcf5558a5336,2435.61,Caribbean,Debit Card,2023-10-26 18:28:00,False
777,225bf10e-dcb4-451d-90f5-314fca439f60,4382.69,South America,Bank Transfer,2024-05-21 14:57:27,False
249,a7bfb547-0fde-47d7-b9b9-54ece3797cbc,1320.28,Caribbean,Mobile Wallet,2024-05-11 00:32:28,True
134,0069e060-0f51-43e2-84bc-6ae99f945012,28722.59,North America,Debit Card,2024-10-27 00:47:06,False
1655,1aed4987-1e56-4ad6-a3c8-0368683c1199,25597.28,Scandinavia,Mobile Wallet,2024-02-05 23:59:45,False
182,412ced27-0c08-4d50-9b6f-59b7d89c5b9f,3769.22,South America,Cryptocurrency,2023-09-08 21:37:17,True
129,5026424c-93a5-4a68-afb3-2bb219ee14f6,2977.01,Central Asia,Bank Transfer,2025-07-04 07:01:18,False
1510,cf0e599a-fbab-4ec6-933f-53776f8d5360,4648.78,North America,Debit Card,2024-11-30 02:43:03,False
457,64c1195e-ca47-4d68-8897-9961b7f76f62,1765.78,East Asia,UPI,2023-10-12 15:25:22,False
1810,b41c7e36-04c5-4cda-8328-1850f61b2be8,4121.61,North America,Debit Card,2024-08-01 15:09:24,False
1850,05656d7d-365e-4132-8cb9-3d934fccfb21,2341.93,Antarctica,Bank Transfer,2024-05-30 22:44:06,False
355,6c8f9c5f-8935-471e-9bf4-d027ff91cd92,369.75,Caribbean,Mobile Wallet,2024-01-03 09:05:58,False
175,54894b71-45b5-4f61-8809-d9c9aec90b47,28435.33,Western Europe,Online Banking,2024-05-26 17:59:38,False
1441,6195a8b9-4c61-40bd-8440-f1d4ee319cbf,2318.14,Central America,Mobile Wallet,2024-08-24 01:28:05,False
1895,ca66e0f1-714e-4ef2-9a8e-5b17ba9823af,2879.52,Eastern Europe,Debit Card,2025-04-09 21:15:26,False
1292,20d49816-74fe-40ab-bef9-254c36e70c79,1773.13,Oceania,UPI,2025-07-19 19:42:00,False
1643,ba2a1d2b-97fe-4ef5-8077-6d92173d2428,939.75,Antarctica,Cryptocurrency,2025-04-14 13:00:00,False
450,85fe28c6-5002-468c-b1ab-2234b31fa711,3605.61,Western Europe,UPI,2023-10-15 07:24:42,False
1356,bc9a8c00-21dc-4d4d-93f8-6eccd3149ddc,2691.23,Baltic States,Bank Transfer,2024-02-18 20:55:44,False
495,1d78062a-3d14-45b8-bbc0-6821c3f75c9c,1395.2,Southeast Asia,UPI,2024-09-12 11:04:44,False
1428,8807f572-2b90-4b78-9fb6-2f5c3c217de6,11304.62,Central Asia,Mobile Wallet,2024-09-18 22:04:40,False
1170,32a86798-12a5-4302-b406-d74d0c73485c,4400.43,Antarctica,Mobile Wallet,2024-04-27 21:11:04,False
251,4714250e-b12a-4773-a478-19cee091806b,42930.03,Scandinavia,Debit Card,2023-11-01 05:08:31,False
901,57ba113f-77f8-42e1-a9d4-58453c50c45f,1941.38,Scandinavia,Online Banking,2025-01-08 13:27:55,False
1359,15a0eaa2-c9bd-40b8-9b66-00c4710b5708,3198.68,Balkans,Debit Card,2025-04-18 18:18:03,False
869,4e4c927f-609d-4647-b5b4-ab128165e54a,3467.14,North America,Cryptocurrency,2025-01-18 15:16:29,True
1353,8387138d-51f0-481c-a147-087ab1352e9c,2275.32,Baltic States,Online Banking,2024-08-30 15:11:29,False
1699,3d83d5e4-d296-4e93-8a1f-7ff08bddbbf5,1472.4,South Asia,Cryptocurrency,2024-06-01 09:04:18,True
569,5b8a2e9a-cc10-4e50-a459-e8f13e3e9eaf,3816.45,Western Europe,UPI,2024-01-12 03:43:23,False
422,6ec36e7b-f0fa-4ffa-90e0-2ccd398fa286,685.82,Scandinavia,Credit Card,2023-09-02 06:24:00,False
1053,ef6a1c11-67df-4d27-8567-b80941df5d6e,3922.01,Central America,Cryptocurrency,2023-12-02 17:55:44,True
1283,f5763b70-71f4-441a-a9eb-d83b6decbb01,242.67,Central Asia,Credit Card,2025-02-11 02:49:31,False
1010,ccfe6af3-e023-4125-971d-00aeb7917364,4331.07,Balkans,Mobile Wallet,2024-03-14 14:03:45,False
1045,6bf52293-a243-4ccb-a0ce-9ed00a30c6f2,2921.84,South America,Mobile Wallet,2024-12-29 06:45:34,True
1682,6f6955d4-2288-4bbe-84f1-a563b99e1984,784.63,Baltic States,Bank Transfer,2023-09-05 05:32:25,False
1743,e7fe907e-bba8-4957-b13e-0626982ad7f9,2410.69,Central Asia,UPI,2024-04-24 08:45:14,False
451,e79eeaaa-c820-4591-bf6f-df3dc4c868f3,356.11,Antarctica,Cryptocurrency,2024-10-15 03:35:29,False
1491,1e142a7e-7a02-4728-93e2-1e54d7ee5b72,1598.08,Central America,Mobile Wallet,2023-08-16 13:04:39,False
1530,328846d4-b669-4d56-b448-8b1e4a9a0294,224.38,Balkans,Bank Transfer,2024-07-17 21:15:45,False
1369,a676ac30-69b8-4663-8bac-3a2b50de3756,27802.12,South Asia,Credit Card,2024-11-29 13:36:38,True
1037,ea66b674-a971-423e-abd3-6445b186f08c,778.59,Oceania,Mobile Wallet,2024-02-23 17:45:08,True
437,685f40c6-b0f4-41de-a38b-d66417e528d4,14019.83,Antarctica,Debit Card,2025-07-29 01:56:38,False
27,bce666c0-62d5-451e-9bcd-b13f140f139d,253.57,Central Asia,Online Banking,2025-01-13 02:29:57,False
363,c595581d-2cb1-44ae-ad90-d1e1b2d2dd75,2007.43,Southeast Asia,Bank Transfer,2024-03-28 02:15:32,False
543,66e68a58-08b2-42c5-b505-3878f8019b4e,4161.23,East Asia,Credit Card,2023-08-07 17:21:34,True
797,702f3a16-48de-481c-9482-4097cd02ca17,2565.52,Central Asia,UPI,2024-11-15 04:25:52,False
