customer_id,transaction_id,transaction_amount,region,transaction_mode,is_fraudulent
a8585744-6c8d-42f9-8aa0-76df85bc9ad9,0cd13963-9f6b-4638-ac12-abebd0047ab8,5936.19,North America,Debit Card,False
1f7d58e3-d916-4b7d-b505-9ab210d2167b,0db3922d-be71-4ba7-82ed-49cb711a42ea,271.04,Central Asia,Cash,False
15b03702-400a-49f9-b0bb-63eda70eb883,3dffa7ad-0c54-41a0-80eb-1d9a68cc13c8,146.23,Central America,Bank Transfer,False
290d7940-99a4-49d2-a7ac-969f652c8a98,f0b77b5a-9dcc-4443-94aa-c85250e5dc23,198.34,Baltic States,UPI,False
06f25fc9-4f7f-46fb-8428-48276a4aacff,2cf460f4-598b-447e-9b7a-f294ecde0e06,470.68,Baltic States,UPI,False
8b1fd7dc-e0fd-418a-984d-a67ff948ca51,313e507a-41c6-4688-b687-7f485b18842c,63.84,Central America,UPI,False
31480d6e-bfb2-4d7f-a6f9-ffe1c7e5237d,87701db4-050e-4209-8d75-e52b1af8eb53,6704.46,Baltic States,Debit Card,False
c464dc82-e27c-4b20-92b2-e94c48fb909b,441d81ae-f74d-44b7-9220-8a2679d3daf7,194.52,North America,Debit Card,False
ab0a591f-ca92-4ad6-be1c-0b4a2f5213e8,38858383-378e-4313-a6a5-b50766b60e9d,360.19,South America,UPI,False
286580bb-87eb-4f78-ac2d-2e43626e6b4a,9ce8b7b0-ff9a-42be-8cc3-632b02854aaf,192.07,North America,Mobile Wallet,False
7cd11f9b-51fc-4ab0-8433-0a21691e2939,b1b4075c-f9c5-433e-b275-ce534849c8d4,110.76,South America,Cryptocurrency,False
a5e39071-0854-4b61-8cad-df86c34649a2,0cd6ad8b-ff5e-4a3b-80f8-dbbbf0ddbdf0,298.42,Middle East,Cash,False
e1e1249b-631b-47df-b68d-f24709d95552,f6ab0655-80f6-426a-a3ee-ef8046779b2a,309.3,North Africa,Online Banking,False
e770576c-922b-4932-9847-df3f8d880478,17ab59d2-e398-4a48-88b2-2e1e3c0cba0a,485.51,North America,Online Banking,False
8e3d430b-fa21-4fb0-8fc6-24f5c8e40c38,84d8f814-d431-421b-b021-d051d4216849,172.1,South America,Credit Card,False
65046728-eed6-4eab-a050-431d43e7fd3e,e221714a-cb6f-47e0-baeb-5d3cd89b62eb,194.38,Antarctica,Mobile Wallet,False
cdaa98ab-79f6-4d54-b865-b587fd4c1acb,c67141d9-a6a2-4f5a-962b-d45f598337e9,108.7,Scandinavia,Mobile Wallet,False
2538f7f8-564c-4cca-90bd-796524867b81,c8eaceef-e66b-414f-b39b-89d8f3e928c2,473.43,North America,Cash,False
4c33bbe5-a6db-47cd-81fd-a8c47d098fe7,dfc21418-254e-47e1-a25e-9cdf4fff33a6,172.74,Central Asia,Debit Card,False
499e188c-d16a-4318-b745-c334dc514cd1,3eef10da-bcfd-4c37-a1ef-4af74a44d4f9,130.42,Central Asia,Credit Card,False
77319e94-50e1-4472-8900-77f0f8e9dd38,58ed204c-d2df-4203-91c9-f21edace10b7,114.07,Baltic States,Cash,False
50b1f119-6e2c-4ac1-9f68-88543714f812,df9866f4-d3bc-450f-b740-71cbc5d5c349,444.38,Sub-Saharan Africa,Cash,False
ea85641c-442a-48cd-a6de-99fe72c2f198,c03df8c1-3f85-4aa3-9a0c-a7f34297b2b0,8664.72,South America,Bank Transfer,False
4380c249-6e5e-436f-9da9-5a4171c14aa5,f7d5cc14-04c1-45f4-94d8-9ba28674729d,243.54,North Africa,Debit Card,False
c7834337-7c49-40da-8d03-365fd748cc98,99ec1c61-b470-46ce-8ba9-b64daed754ed,242.05,Western Europe,Debit Card,False
b26bc130-6776-454f-bce5-3844e744a13a,6e26a8ba-e941-4de4-818c-edabb9f50a6f,81.44,Baltic States,Cash,False
f25a585b-2b33-4bd3-9872-1fca6da8c429,57435c00-0745-41f9-81a2-ae6e72e1154f,448.84,Central Asia,UPI,False
617600d2-f36b-47e3-b54b-2fd9013ee114,afea2f76-9b3e-4213-9526-d7a790c067a0,274.6,Oceania,UPI,False
54e08606-3f7b-4aac-8076-2da1f67e0135,6646ba5d-7ce2-4910-8471-921639c43623,307.25,Central America,Bank Transfer,False
2538f7f8-564c-4cca-90bd-796524867b81,9417f24b-0a17-4b86-94ef-938f467ac3e4,356.83,North Africa,Debit Card,False
d6782def-6ea4-4b96-85fc-2abf1c9ef811,bc3c7f73-6880-4454-9d80-2a7ba98f8498,415.82,North America,UPI,False
6a6b0985-4685-4dff-8edd-eb0ee7bca9ee,53912ab9-c519-49a0-9523-af3583c80dad,118.85,North Africa,Mobile Wallet,False
b35d2d9e-fe56-4bb9-86ec-975817724e93,004f8e37-eeb9-4219-9968-d189232fcc6f,184.71,Caribbean,Debit Card,False
31a0220e-cb86-4430-952a-0d9e65c9e81b,24650767-c3a7-4aef-8918-55319f83919a,495.24,North Africa,Credit Card,False
8a103fa8-764b-4d02-b06c-345e6446ba33,0ed0557a-a3e0-4158-978f-2f78becc619e,349.55,East Asia,UPI,False
3a4693ad-7379-43ef-8474-88cee15ff232,3e756fff-3d14-4d0d-81db-af810b03f00e,487.37,South Asia,Credit Card,False
aad1bbba-f628-4042-a226-52a9e15a5d6e,68974b82-24bf-43d2-b186-674c3e17bfaa,99.95,Western Europe,Online Banking,False
5741691d-b88d-45d1-8521-240f4f148e9b,0fd9aae9-5967-4cb1-92b5-407983a79bda,106.5,Antarctica,UPI,False
b35c01c5-f3fa-4ace-a644-eaff06e02c13,b7fd0a68-72c1-4062-8d1f-778d272ce0e8,122.34,Oceania,Credit Card,False
9f660d78-1c9a-48b6-8af0-420e63e20bf9,911e42f4-4c8e-4422-8bd1-4caf05e5faf5,9157.14,East Asia,UPI,False
ced0126e-7c43-4c33-b0dd-a0bff542eb48,ba2204f5-f03a-41d8-a0d3-1cbd9925da8f,388.73,Southeast Asia,Cash,False
35a4b934-7071-4719-9e09-dedd45ff674c,80d30e44-73cb-459a-9e4e-5545647afd04,3446.77,Southeast Asia,Credit Card,False
c0edffbf-bb59-4192-a021-3e4d4ad9923a,ebbd1d66-7cb6-4e37-95e1-31b7186cb89d,92.6,North Africa,Bank Transfer,False
290d7940-99a4-49d2-a7ac-969f652c8a98,160327a0-9c64-4654-a90a-b455d93104ec,283.93,South America,UPI,False
3765ee3b-eff6-499d-a670-98817d0c6e01,9db8225d-7b8a-43d9-b49e-4c7f0da63db7,424.33,North Africa,Cash,False
be85771d-7e58-42fe-97f8-67d6c7920e99,6c8e041d-f021-4991-ad78-d524657a75dd,63.62,South America,Debit Card,False
dbecbe40-cdd2-4d7c-bce2-1de0febe4992,411a63e0-c1b7-49d4-8b68-1e9f18a99621,415.24,Southeast Asia,Credit Card,False
f6c7f88c-72f2-48d0-9c4b-95821db230a9,215d2659-7cad-4955-88ff-b8f16a119825,54.66,Scandinavia,Cryptocurrency,False
50b1f119-6e2c-4ac1-9f68-88543714f812,9e4a659e-c982-48aa-8b2e-1a9d383ee23a,85.58,Scandinavia,UPI,False
2ca6b1b6-3938-44a9-acd8-c5bfd4c0ed58,dced26be-c191-4d49-a27b-f4539c540d12,451.96,Antarctica,Online Banking,False
62ce3bbf-3539-41b7-89de-af1b7ab751f1,62fb66d0-cec2-471d-b94e-da7243bfef5e,83.3,Caribbean,Online Banking,False
2b7cc2c4-954f-4d87-b168-b20d96be3de3,7c682890-84b9-451b-a562-6e0c2112008c,697.52,Scandinavia,Cash,False
6524734b-81e4-4783-8104-8dd9df4e249a,16ba67f7-637f-492c-a33a-38edfb65a618,357.91,South America,Credit Card,False
763b65b0-42b7-425c-92c4-1e7dbff6d723,fcca806e-45e5-47f1-b1dd-9b4f7503f62c,216.08,Central Asia,Credit Card,False
7c36ce9c-2c34-4b0a-b0a0-62f96d3f023f,6431618f-d052-46ba-b86b-5ffa7918d16e,213.27,Southeast Asia,Credit Card,False
87c21ae4-d3b6-4306-8c8f-bc5f4c7d07e0,94a6d1ed-90f9-489b-8f55-921d9897ff24,382.86,Western Europe,Online Banking,False
e5333c81-e2a4-41e1-8dcb-6a71b512a097,f60a66a0-837c-4862-b5c9-5960b3275fd4,58.86,Sub-Saharan Africa,Credit Card,False
5a5c6c07-eae4-4f44-b28f-e454069553d4,0165d094-b035-453a-b94c-8ad6797b5d08,57.57,South America,Mobile Wallet,False
0624168e-3342-4fa4-8825-e7efcd31ed85,9689b560-1355-44ab-84ee-a1e788994a56,358.47,East Asia,Cash,False
97e3137e-c108-447e-a7c7-ef7903f28541,86374c6c-54d7-44cd-aeab-9cb65bb85406,484.41,Scandinavia,Cash,False
8e7e0140-3c78-422d-bdc0-e8e35d9fbb5b,e0ea655b-90e7-44c0-b668-5c4e532ca8f6,240.6,Oceania,Mobile Wallet,False
90fed3ce-c908-482e-a1d0-837fd03ed8d4,2a087ed5-f8ee-4c21-a317-b5be456fff4b,103.88,Caribbean,Online Banking,False
9f721022-3ea6-41bb-b892-a3dad89c8026,e32911bb-5344-4304-91c5-2b47c3954824,6409.25,East Asia,UPI,False
dbe4786f-0981-49bc-ad67-b7cdb49c388a,d9fa42f3-1210-47ce-9990-09eb5ac2912c,478.26,Oceania,UPI,False
62ce3bbf-3539-41b7-89de-af1b7ab751f1,63170702-2e01-472b-93cf-c84ee1014c0b,429.23,Eastern Europe,UPI,False
576b3f5b-b6ca-4060-af0a-066890bc43fd,948fc090-54b8-42d5-9107-0ac1a99ea51d,474.44,Balkans,Debit Card,False
d436e6a0-086b-491e-987a-b4dafa65421b,ff2c2f25-ce1a-46a8-9077-164f7b073fda,78.02,East Asia,Credit Card,False
31cc8e45-2591-4885-b341-a7ba2587fe6a,b7500ece-b50b-42b0-84e7-80ad2799456d,362.67,Eastern Europe,Cash,False
76976fc0-5480-4dd9-b044-c7b8c3683296,872133a6-14d8-4440-b1c8-25d557f726fb,460.63,South America,Cryptocurrency,False
f5fc3d4f-fd6d-4cb0-b976-b54be26bb816,700d1bed-6af7-4fe2-a57c-87298038ebab,303.84,Eastern Europe,Mobile Wallet,False
728361eb-fe90-4c5c-9bdb-74413ea011fe,baca0de2-ffff-4a07-a890-6457f1462065,493.53,North America,Credit Card,False
9152379e-1620-47a3-a4d2-afc7a861053f,97e47a43-e7c7-45ed-820a-8c0bcbff1e84,157.06,Balkans,UPI,False
3452d126-c58e-4738-8073-fe102db91882,17f3d7e9-3efb-4ba4-af07-02d4ca5243a0,128.97,South America,Bank Transfer,False
b10aef5a-f495-4caa-b605-8c0db748926f,a22ddd38-4cdc-4ffd-8057-5962df6fd60d,88.0,Balkans,Bank Transfer,False
ed205182-33d7-4a4e-9f5c-77de54465fa7,b3214f01-22c5-4cbd-aa7a-d0031836bf3d,66.48,East Asia,Bank Transfer,False
eaaf7893-9f85-4d2e-8f50-97fd08808356,1f0225d1-b51e-4304-9ec2-9ca78cb81380,1734.47,South America,Credit Card,False
99cf9c0d-5105-4c35-ad5a-0e7209dc74d2,8b1739f6-cf4f-4192-91fd-ecf9c6a18cae,54.55,Caribbean,UPI,False
e4551691-462c-46cb-9ecd-da34deb1c4b6,f4f4881d-642f-405e-8bc6-cf62457ec632,177.13,Baltic States,UPI,True
c45b1e15-688c-41ca-83d1-8ca7aa880704,e3b14e78-0934-47ee-8ea6-1ba55b615d69,475.93,Eastern Europe,Online Banking,False
1a3360f6-c49d-4bde-929c-a8159db04cca,a1110647-b79f-48f6-b5f0-24867636fd87,117.55,Middle East,UPI,False
e18824dc-c6ce-4b8b-baa5-5f42815c1bca,7cd0f5ac-181d-474f-aff0-862edc057e08,27.75,Middle East,Bank Transfer,False
220eb7ba-00b8-400f-8ff3-5a681c7f043b,b39ee492-7173-426c-ae88-de53e60aea42,302.99,South America,Cash,False
1f7d58e3-d916-4b7d-b505-9ab210d2167b,c632b44e-d1b3-4d5e-87bb-3a2d2c7d0986,492.92,Western Europe,Cash,False
694bf8c2-2311-48d0-ac5d-8555ac50b1ba,e6eec7ea-c7bd-4116-8030-252d924d8564,365.51,Scandinavia,Online Banking,False
a076b27b-fffb-49f2-921b-cfd4555fbe53,c81200d1-85a2-4117-9ee7-9adc8919c0b2,30.98,Central America,Mobile Wallet,True
6f4d9f31-c1c3-490c-b3f7-2b10292b6794,14bd3335-71fd-42ff-966b-f55cf07db5ae,371.49,Southeast Asia,Online Banking,True
a78db238-9e9e-4e2c-859e-6edd1925eae0,3117396f-4a7c-442b-a041-5ada7030e811,465.76,Sub-Saharan Africa,Debit Card,False
c278b804-5c0f-408a-a86f-0415dc7db0f1,4d5a9708-cd43-4728-b264-4bf0c92894cb,441.96,Oceania,Debit Card,False
dd1b8ca4-21a5-453f-b6e8-d08e121a4bdc,1ab1adb7-c9f7-4c73-9969-0146107f8612,322.32,Caribbean,Bank Transfer,False
7443f4f8-e6f6-4562-aeb3-f9a844aca71c,df422ecc-af9b-442c-87cb-e6201a470de6,393.6,South Asia,Bank Transfer,False
341951e2-995b-43cb-b003-07078baa4548,c644a64a-5210-4b72-83fb-807f27e93e3f,356.87,Central America,Credit Card,False
9b398524-f96a-4323-9e03-14333f276f41,ff583d75-070e-48c2-b2de-ebe47ef572a9,327.3,Baltic States,Bank Transfer,False
092bbd13-c351-4082-b449-fdb7b67d6295,bcc99615-6c79-4f32-8939-75529d5eaed6,7877.65,North America,Online Banking,False
19f60527-0c5a-4521-90c2-ba3cbaca734a,e695bbe9-b3b7-46c0-87f0-2d6f83f19556,445.9,Caribbean,Credit Card,False
a4ed7573-2fcb-48da-8b9c-861eab6d8bc8,730794ba-8716-4c01-850d-9cb667258daa,253.05,Eastern Europe,Cash,False
f1a37fda-8dd1-4098-a433-89eb60f0e5a8,88fa4fd5-7345-4b53-9103-82bab2519e61,34.4,East Asia,Mobile Wallet,False
67f60c55-8364-454b-a865-a5a916672650,087aae1b-986a-4e3f-8ead-4f9deb186da2,9950.12,Eastern Europe,Bank Transfer,False
2b7cc2c4-954f-4d87-b168-b20d96be3de3,1c562124-840c-45a1-9d12-cedceec4cbbe,66.0,Antarctica,Mobile Wallet,False
dc874c7e-2c32-405f-94b5-30e3e382462b,bc71c4e3-bee7-4419-8ad9-4c01b40aa802,175.14,Caribbean,Credit Card,False
f1a8ebfa-5cbf-4b28-b172-aadf34d474af,ebda83f9-aae5-4f57-ae80-efd42469f56d,496.87,Central America,UPI,False
ac91e0cc-97ca-46f4-b5da-c1b85e41bc9b,4072c6fd-18b9-479f-be05-dbd65a1dfdd7,436.07,North Africa,Debit Card,False
ab6e786d-e799-4af4-ba27-e8b98fa2d002,dbb5ca8f-1d71-4726-a880-73195f5b984d,67.4,Scandinavia,Online Banking,False
ffd8e74b-9de2-43d7-8bb0-c3a654a2864b,5fec73bd-3668-4c78-8d85-1fd96a72024b,262.11,Scandinavia,Cash,False
cee5286e-34f6-4a26-9ddd-a5e0ba445e3e,3de41b51-8a6a-4abf-b612-434f4f69990d,86.34,North America,Cash,False
2155dd25-3dad-494d-bbfe-74a324ad77c5,95d79e4d-23cb-4194-8f3f-cb7d6bc25e1e,175.26,Middle East,Debit Card,False
62ce3bbf-3539-41b7-89de-af1b7ab751f1,12ca865b-7e60-43cb-a7bc-d1fc9e07b962,240.23,Baltic States,Debit Card,False
b749d3a0-f2fd-4760-be66-2c890cf7de75,6d7aa326-fdd2-4c30-915d-ab6e8a1a101a,205.0,Middle East,UPI,False
eaaf7893-9f85-4d2e-8f50-97fd08808356,d3ec6eac-2c4c-46d6-b83e-a76022add61f,480.86,Sub-Saharan Africa,Online Banking,False
346c5222-f55d-4bcd-a517-f6fe95ec7daf,95bb03d6-1fba-49d9-bf5e-60edcc6bc4e7,113.88,Central Asia,Cryptocurrency,False
d623fbbc-5f9c-4211-b7eb-5da1d8e59b43,377a79ec-e14d-4265-b4c9-5330ce527577,469.93,Western Europe,Cryptocurrency,False
95cf7fcd-fe12-4e38-957c-2a0476e46274,3ff451d6-0817-418e-84cf-e0fd1556e34c,80.5,South Asia,Debit Card,False
d8eea70d-a3b1-481f-9dc8-1ac475674bca,c1b721a0-222c-452d-85d9-4dcaa63cdcc2,216.1,North Africa,Online Banking,False
118854d7-5a3c-498b-a5bb-43073ac683f3,601082d6-69b1-4fe7-b254-b1b6260a1c8e,399.12,Balkans,Cash,False
e43b390d-de1b-45a4-98ae-ce42efda745e,ad8cc4a7-eb78-4567-9b1b-6d7cb1cf18f0,35.52,Central America,Debit Card,False
083b06b9-ea94-4df5-b805-177200fdeb88,e887c066-81ec-4cf9-85a3-b9ccc87085ca,1255.35,Southeast Asia,Credit Card,False
3799b64c-e135-4ff2-9e8b-dd5c34296047,38103af9-96eb-4e1d-8e44-fb119a4257ee,403.0,Eastern Europe,Debit Card,False
77a06053-4ade-47b3-b76e-a6135326811c,6fcc5454-29cd-47e3-82fa-aad435bcc11a,293.85,Central America,Cash,False
c7ab4169-6079-4802-a70d-482fbd9023de,7662318f-6e40-409c-a2a4-f9773150c5bf,346.45,Central Asia,Debit Card,False
0452718f-0964-48e6-b397-c39aecf6344f,892c058f-d3aa-49af-bdeb-c3eebf9dea26,129.67,Scandinavia,Online Banking,False
b10aef5a-f495-4caa-b605-8c0db748926f,db6d0ea5-1ccd-40a8-9ccb-502c3aca1314,451.6,Caribbean,Online Banking,False
723c55f1-a2d4-4fbd-aab6-e8a86213e47a,f99267b8-e89a-43f0-a0c7-91d9d3efdad5,802.5,South America,Cash,False
c5c5ecd1-3897-46dd-b9ea-df409b9a9cb6,66d0871d-9028-4dd3-ad56-34617e7e0f23,84.87,North Africa,Bank Transfer,False
08b300c6-8847-4740-bc34-24a2484e50e0,cd5ab87d-e6dd-49ff-9fef-722115eae54f,211.7,Antarctica,Mobile Wallet,False
9ddd77a7-572c-46a8-880f-af028ed8dff2,4d83e16e-f10e-48d8-a47b-2fe3ae69e8e5,356.11,Central America,Credit Card,False
d2fbdaf2-9328-43dd-9377-bc923c2c9868,0bedff57-f227-4dcf-929c-49a275f805cd,365.08,Scandinavia,Credit Card,False
53c9ba99-a4e0-45c5-ac0f-c1e209d67a8b,3ce52c2b-cf4f-425f-a9b5-95202a62e7e7,305.64,Balkans,Bank Transfer,False
2edcba42-deb2-4174-967c-8915d64b700b,e6e1ff92-0efd-4788-95ae-71bede43b78f,275.27,Western Europe,Mobile Wallet,False
6bd02502-7229-4d89-ba9e-82d2034b05be,47858ea6-6948-4ac6-ac4c-465b6014ea17,293.74,South Asia,Bank Transfer,False
9d9ddc2f-8c9c-4a17-a13b-8f33cf74745e,5e25bba3-1b5e-4cbb-8139-0d0000b500b8,105.24,Sub-Saharan Africa,Bank Transfer,False
df1a8b52-92bf-473c-9376-872b213ceaae,4ddd57fe-3065-4cf4-a5a0-5f8eb4a3fc45,342.92,Southeast Asia,Credit Card,False
38617236-8a7f-4126-9f58-58001a81c21c,4f206489-8fe6-4b16-8d94-72828bf19d5b,8657.09,South Asia,UPI,True
ae71fea5-fe5b-4398-a22e-4237cce53693,6d59b721-4379-4079-b4ed-c1d01e44ff25,407.33,Scandinavia,Credit Card,False
664de7f1-62ae-4fa6-8411-b5ee22248fae,72302417-b8eb-460e-88b4-bf317a862346,106.1,South Asia,Bank Transfer,False
3765ee3b-eff6-499d-a670-98817d0c6e01,f5104f86-3e3f-4b46-b826-2a877b0acdf0,465.03,Scandinavia,Credit Card,False
c0e753f9-7e40-45d8-8060-0533c300ae74,2c3787c7-daef-4206-a2fe-efe526defd71,442.31,Baltic States,Bank Transfer,False
bbb4b34b-cef2-4d4f-8364-2f6dfd61d66c,7ca48053-9440-4be9-91fd-0bb9f51bfea0,216.15,Southeast Asia,UPI,False
6883cd6b-0807-4376-8120-711c822246f7,b4190aa5-8d0a-43e6-b991-913160337641,101.56,South Asia,Bank Transfer,False
e18824dc-c6ce-4b8b-baa5-5f42815c1bca,40150bb1-82f0-4a9a-8a19-a48325ce521d,489.78,Sub-Saharan Africa,Cryptocurrency,False
89dc2245-0877-47ee-a849-5475a342f98e,e9051d14-8ee5-4671-81d0-d7cde9b2c8b1,227.61,South America,Cryptocurrency,False
694bf8c2-2311-48d0-ac5d-8555ac50b1ba,d4bcc022-40e9-4b8f-bb3f-f334b1214fdd,2909.44,Southeast Asia,Debit Card,False
5a25f085-8290-4d86-854c-9808d893fedc,92b92b1f-738d-4ae5-9d53-e1e0f0e6d406,182.36,Sub-Saharan Africa,Cash,False
94d0420c-ff3c-4c0f-8f51-a4939836de17,8a2a20a5-48ea-45d4-a13a-7d94a3f26d43,307.34,Southeast Asia,Cash,True
e7db788a-ae10-4f0f-965e-abd5da0e8798,3b7512e0-743a-4552-86f6-fd55293e2e15,463.17,South Asia,Cash,False
2b2ae107-a284-47cc-8656-fe1143bf3839,c0646591-415e-4995-afe8-efe568132f87,202.57,Central America,Mobile Wallet,False
67fe3855-eb53-497a-b2fd-1bb307b9b83f,831bdca9-e1a3-4265-9a06-e15a10d33493,185.99,Central Asia,Bank Transfer,False
0c386d53-074d-4aef-87ab-7c2ace16329f,d996106a-c840-45e1-8024-45ed0442342a,213.23,Oceania,Cryptocurrency,False
a78db238-9e9e-4e2c-859e-6edd1925eae0,6a99807c-a9d3-4120-b587-a1113f5f1024,461.95,Central Asia,Credit Card,False
1f7d58e3-d916-4b7d-b505-9ab210d2167b,e0232a5d-0e65-4f31-810b-5960125978ae,486.22,Balkans,Online Banking,False
90fed3ce-c908-482e-a1d0-837fd03ed8d4,35c9a28e-f302-483d-92fb-1a0a34dc2167,495.44,Caribbean,Mobile Wallet,False
6eb70cd4-0f04-4485-be23-886c417a1ecf,9b50d048-3b59-46e4-b41a-2f9ed567c2ed,494.05,South Asia,Online Banking,False
1231364d-a036-408f-8890-260784a6ccbb,5260c54e-7b99-47fc-8c9e-f66cd6e24291,460.38,East Asia,UPI,False
cf9cfab9-a586-44c5-aaeb-1ede10770ace,dcf64c90-c753-4a02-b130-fb0295365988,68.6,Baltic States,UPI,False
f4739ac8-3029-41b7-ac50-114f4653d8f6,927f243c-e70f-4590-8565-283b20b6b259,303.25,Central Asia,Mobile Wallet,False
1c016ecf-7e8f-4582-af47-47fb4804ba7b,834e7125-8d35-48ae-a58f-34eae01b216b,358.55,Sub-Saharan Africa,Cryptocurrency,False
9efdc699-7f56-4af3-be72-4f634c2b4b85,82e2b725-9765-4263-b664-95d729058d29,329.87,Central America,Mobile Wallet,False
bbc2eeb6-fc9d-45d1-9e45-c1bc61b15e7f,52179bde-fcce-4fdd-9135-83b131a29f0f,3228.69,Caribbean,Cash,False
13491b8d-bdb8-4657-848d-5d33a725808c,3440ddb9-6994-457b-8b86-e3c3f8b79cf9,745.56,North Africa,Credit Card,False
39708301-be83-4533-847e-65bf0a2ab23f,d2cd5847-f219-4414-88eb-2af64f4ec189,89.68,Oceania,Mobile Wallet,False
3765ee3b-eff6-499d-a670-98817d0c6e01,f02c9061-d814-44cb-84a8-7394dac90b65,337.53,Caribbean,Debit Card,False
c96df099-4442-4985-95fe-bfb8b8aebfed,110208ec-cb5b-4a25-83d5-65511ab4f9a3,7551.24,South Asia,Bank Transfer,False
9152379e-1620-47a3-a4d2-afc7a861053f,3b4f01f5-cd90-4e21-ab08-1292ce2b04ea,344.77,Central Asia,UPI,False
2172827d-92d9-412c-9dda-64d52b827520,a7d65bc1-d086-4642-b74f-14ef62ea94b6,413.94,Scandinavia,Bank Transfer,True
ed825813-624f-4659-a2a8-aeac304de870,95496048-a6bd-46da-b4c3-8d70cc995a31,288.38,Sub-Saharan Africa,Online Banking,False
4791ce20-d851-406a-8999-ac5b6397efe7,40df60d0-d976-4cad-858b-39e96e042a6e,122.82,Baltic States,Online Banking,False
850c07a6-716b-4e4f-b9a3-9a8dd2d0f483,0f1c52b8-6743-4ecf-8ec0-de1c5f754b8a,417.81,South America,UPI,False
c6a24062-4e60-4945-b1f2-42613d665b72,9f3ca414-6d85-4ce1-8b38-612be1fed955,474.2,Oceania,Mobile Wallet,False
40dddc19-9a02-4d75-bb26-13215c0efe9e,d6731076-4bf9-4a95-b3b0-0113d2f0e500,108.72,South Asia,Cash,False
3ecbc425-9fab-4724-87f1-408e6d654abc,e9f45109-1250-4159-882b-118dcac797b5,27.28,Balkans,Debit Card,False
4e9e9f02-7618-4e0c-9d41-03a864e61ee3,2432df84-ad9c-4f62-a3f2-2ac6d279876b,25.24,Central America,Cash,False
3c29048f-5cb3-4367-b8f4-8d958bac0fd9,4b3900e5-cabe-4412-8b21-f94dfed361a9,56.71,East Asia,Credit Card,False
f1a8ebfa-5cbf-4b28-b172-aadf34d474af,3384a33b-6501-4edf-b81b-8fdf5cc83179,338.46,South Asia,UPI,False
2cd9936a-e8f8-4d77-b062-aaac8373a279,02b7622b-d426-42ba-9666-7e5dacc83539,352.81,Baltic States,Debit Card,False
c071dab5-0920-4da4-8ef2-48f6f13e8a21,4ad0e0e0-4152-42e8-9def-4d2cbdf049ac,1376.83,Central Asia,Cryptocurrency,False
a1e06b96-3d33-4161-9beb-62fdc363dc8e,452526de-5b05-47dc-984e-a3369209ae00,423.69,South Asia,Cash,False
6ca7d7a5-3f70-43a5-9868-d6fdcdb2466a,99a97717-aadd-4074-9ffd-cc8682aff260,248.16,Oceania,Debit Card,False
80b5ebf1-76a0-460f-a8e4-aa2385c79a1c,bd3f1c40-2bef-4d24-9df7-978676bd564e,10.14,Eastern Europe,Bank Transfer,False
d2c1d2f6-f80f-4097-be16-80f5e4b4fc2c,e4f60e9e-edc3-4418-80e6-4f53b5cfdba1,313.47,Scandinavia,Cryptocurrency,False
b0c80bbf-1885-4f39-92b5-a599a82ef110,08c93fa0-118f-4711-af35-b9dba2105c58,183.95,North America,Bank Transfer,False
31b417aa-93f8-49ad-aa95-3923c064799f,5582416b-808f-4447-8831-0e49f5bda493,420.73,Caribbean,Credit Card,False
eff2e509-78ab-42bf-ae32-3b46a127cab5,a3ad8a3e-430c-4adb-8ebc-6f1337e47fd9,1781.05,Central Asia,Cryptocurrency,False
50069c16-d119-4765-a568-0bc298eadf51,df21415c-8234-468f-ae85-3f4367e7d39e,388.9,Southeast Asia,Bank Transfer,False
e06d9ccc-2760-4278-b5dd-153360e416fd,2d24fb84-3259-4054-9a24-252f912b45b6,200.9,North Africa,Cryptocurrency,False
156d772d-2111-49e7-b4ea-7780f304a034,968f84df-d339-4a45-8a25-b35c2600f1ca,2311.06,Baltic States,Cash,False
801b241f-53ea-4e04-b124-290162e33511,c35756a7-a8b8-4a35-9348-6283aaa5c7ed,28.96,Balkans,Mobile Wallet,False
931469a3-1a97-4dfa-adb8-5e8de5b3eb03,863ad51c-99e1-4522-a1e7-de2c6ac75106,102.23,Scandinavia,Online Banking,False
9014678e-78f2-4353-87fa-f0f807f89050,19b26aa7-17ee-4602-9c89-cb9b3fc0d22e,300.89,Antarctica,UPI,False
de0dc508-038b-42d8-84d5-49f2a4fee0b6,1b1156ad-4336-477c-9d33-16249ea6900b,409.78,Sub-Saharan Africa,Online Banking,False
fffd2358-000f-4b9c-9fe4-0291bed2e989,d5c32c21-50aa-4d55-8863-a60e472cb27b,2558.3,Eastern Europe,Cryptocurrency,False
763b65b0-42b7-425c-92c4-1e7dbff6d723,b61fc47d-8fb6-4b7a-a5e6-08a99a16c73f,87.31,Middle East,Cash,False
f33001e5-890c-4f06-8aba-a776ff9b6ac7,eb02fa6f-c1f6-4d28-bc58-d0292f74dbfa,247.03,Western Europe,Cryptocurrency,False
f33001e5-890c-4f06-8aba-a776ff9b6ac7,95ed7175-71d9-4e9c-a1bc-ab9e113bd9ab,476.22,Central Asia,UPI,False
73238acc-3d16-4609-bd79-9dc8095e504b,e49770ab-e4e7-46ee-a1ea-2a39abbf42a4,202.6,South Asia,UPI,False
e2b3cabc-c267-4c06-b9d2-f1b88c8f9bbb,19e4630c-b148-4f2b-8541-edfa56d91d8e,581.96,Central Asia,UPI,False
